wall_epoch,phase,gpu,memory_used_mib,utilization_pct
1787561315.4907568,startup,4,4,0.0
1787561315.4907568,startup,5,4,0.0
1787561315.4907568,startup,6,4,0.0
1787561316.9937882,startup,3,4,0.0
1787561316.9937882,startup,4,4,0.0
1787561316.9937882,startup,5,4,0.0
1787561316.9937882,startup,6,4,0.0
1787561318.3530858,startup,3,4,0.0
1787561318.3530858,startup,4,4,0.0
1787561318.3530858,startup,5,4,0.0
1787561318.3530858,startup,6,4,0.0
1787561319.7056224,startup,3,4,0.0
1787561319.7056224,startup,4,4,0.0
1787561319.7056224,startup,5,4,0.0
1787561319.7056224,startup,6,4,0.0
1787561321.4812734,startup,3,4,0.0
1787561321.4812734,startup,4,4,0.0
1787561321.4812734,startup,5,4,0.0
1787561321.4812734,startup,6,4,0.0
1787561323.3356013,startup,3,4,0.0
1787561323.3356013,startup,4,4,0.0
1787561323.3356013,startup,5,4,0.0
1787561323.3356013,startup,6,4,0.0
1787561325.169107,startup,3,4,0.0
1787561325.169107,startup,4,4,0.0
1787561325.169107,startup,5,4,0.0
1787561325.169107,startup,6,4,0.0
1787561327.069531,startup,3,4,0.0
1787561327.069531,startup,4,4,0.0
1787561327.069531,startup,5,4,0.0
1787561327.069531,startup,6,4,0.0
1787561328.948161,startup,3,4,0.0
1787561328.948161,startup,4,4,0.0
1787561328.948161,startup,5,4,0.0
1787561328.948161,startup,6,4,0.0
1787561331.3549764,startup,3,4,0.0
1787561331.3549764,startup,4,4,0.0
1787561331.3549764,startup,5,4,0.0
1787561331.3549764,startup,6,4,0.0
1787561333.0587034,startup,3,4,0.0
1787561333.0587034,startup,4,4,0.0
1787561333.0587034,startup,5,4,0.0
1787561333.0587034,startup,6,4,0.0
1787561334.8246062,startup,3,4,0.0
1787561334.8246062,startup,4,4,0.0
1787561334.8246062,startup,5,4,0.0
1787561334.8246062,startup,6,4,0.0
1787561336.7110648,startup,3,4,0.0
1787561336.7110648,startup,4,4,0.0
1787561336.7110648,startup,5,4,0.0
1787561336.7110648,startup,6,4,0.0
1787561338.588065,startup,3,4,0.0
1787561338.588065,startup,4,4,0.0
1787561338.588065,startup,5,4,0.0
1787561338.588065,startup,6,4,0.0
1787561340.6544344,startup,3,4,0.0
1787561340.6544344,startup,4,4,0.0
1787561340.6544344,startup,5,4,0.0
1787561340.6544344,startup,6,4,0.0
1787561342.8006108,startup,3,4,0.0
1787561342.8006108,startup,4,4,0.0
1787561342.8006108,startup,5,4,0.0
1787561342.8006108,startup,6,4,0.0
